                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.49342,                0.37679,                 1.0145,                0.55327,                0.43327,                 1.0381,                0.86954,                0.85469,                0.93534,                 0.7602,                0.84307,                0.75005,                 1.3217,                0.84947,                 0.8586,                 1.3424,             0.00022311,             0.00022311,             0.00022311
                    103,                0.50574,                0.39425,                 1.0202,                0.56475,                0.45412,                 1.0422,                0.86061,                0.84788,                0.93875,                0.77449,                0.78851,                0.53609,                 1.2703,                0.79849,                0.66537,                 1.2987,             0.00022201,             0.00022201,             0.00022201
                    104,                0.49791,                0.39226,                 1.0251,                0.55483,                0.45357,                 1.0483,                0.91869,                0.85152,                0.95865,                0.77365,                0.88981,                0.54294,                  1.403,                0.89442,                0.56251,                 1.4083,             0.00022091,             0.00022091,             0.00022091
                    105,                0.51078,                0.38458,                 1.0251,                0.56828,                0.43475,                 1.0515,                0.91084,                0.87769,                0.95097,                0.76745,                0.86701,                0.62292,                 1.3635,                0.89054,                0.62781,                 1.3926,             0.00021981,             0.00021981,             0.00021981
                    106,                0.49059,                0.36157,                  1.009,                0.55379,                0.40862,                 1.0342,                0.91835,                0.84041,                0.94579,                0.77632,                0.80444,                0.49049,                 1.2814,                 0.8215,                0.55418,                  1.293,             0.00021871,             0.00021871,             0.00021871
                    107,                0.50948,                0.39675,                 1.0226,                0.57153,                0.44946,                 1.0482,                0.88416,                0.89032,                0.93331,                0.74537,                0.91423,                0.53693,                 1.4221,                0.92147,                0.56546,                 1.4364,             0.00021762,             0.00021762,             0.00021762
                    108,                0.49818,                0.38182,                 1.0125,                0.55882,                0.43244,                 1.0341,                0.89024,                0.85124,                 0.9345,                0.76218,                0.84011,                0.71186,                 1.3269,                0.84784,                0.76684,                 1.3531,             0.00021652,             0.00021652,             0.00021652
                    109,                0.48187,                0.37736,                 1.0097,                0.53508,                0.42577,                 1.0327,                0.83584,                0.87727,                 0.9345,                0.74752,                0.86926,                  0.568,                 1.3399,                0.87318,                0.63366,                 1.3458,             0.00021542,             0.00021542,             0.00021542
                    110,                0.48624,                0.35697,                 1.0043,                0.53382,                 0.3882,                 1.0225,                 0.8662,                0.87948,                0.92887,                0.75721,                0.84366,                0.59614,                 1.3666,                0.86303,                0.69251,                 1.3863,             0.00021432,             0.00021432,             0.00021432
                    111,                0.48011,                0.36172,                 1.0065,                0.53511,                0.39738,                 1.0276,                 0.9062,                0.87775,                0.93257,                0.76407,                0.81939,                 0.5304,                 1.3201,                0.82798,                0.64021,                 1.3249,             0.00021322,             0.00021322,             0.00021322
                    112,                0.49772,                0.38577,                 1.0146,                0.55153,                0.44044,                 1.0342,                0.88917,                 0.8448,                0.91347,                0.74471,                0.81591,                0.59313,                 1.3058,                0.83204,                0.74745,                  1.336,             0.00021212,             0.00021212,             0.00021212
                    113,                0.48354,                0.38163,                 1.0002,                0.54273,                0.43928,                 1.0231,                0.82816,                0.85702,                0.90862,                0.74681,                 0.8021,                0.69961,                 1.2927,                0.81502,                 0.8831,                 1.3126,             0.00021102,             0.00021102,             0.00021102
                    114,                0.50095,                0.36911,                 1.0125,                0.55547,                0.42197,                 1.0342,                0.86683,                0.85889,                0.92339,                0.75612,                0.81982,                0.68485,                 1.2994,                0.84438,                0.81134,                 1.3359,             0.00020992,             0.00020992,             0.00020992
                    115,                0.49207,                0.37525,                0.99961,                0.55298,                0.42839,                 1.0246,                0.89281,                 0.8542,                0.92974,                0.75644,                0.80029,                0.68547,                 1.2972,                0.82294,                0.75385,                  1.334,             0.00020882,             0.00020882,             0.00020882
                    116,                0.47387,                0.35745,                0.99911,                0.53542,                 0.4054,                 1.0242,                0.86506,                0.83161,                0.89948,                0.72323,                0.86932,                0.70294,                 1.3788,                0.90173,                0.83484,                 1.4221,             0.00020773,             0.00020773,             0.00020773
                    117,                0.46303,                0.35135,                0.99582,                 0.5209,                0.39304,                 1.0171,                0.90496,                0.81684,                0.92673,                0.75851,                0.82778,                0.67477,                 1.3549,                 0.8599,                0.74894,                 1.3914,             0.00020663,             0.00020663,             0.00020663
                    118,                0.49142,                0.37863,                 1.0111,                0.54992,                0.42701,                 1.0371,                0.79651,                0.87724,                0.91522,                0.75014,                 0.7776,                0.65235,                 1.2651,                0.80522,                0.70906,                 1.3056,             0.00020553,             0.00020553,             0.00020553
                    119,                0.48045,                0.36643,                 0.9968,                0.53299,                0.42217,                 1.0182,                0.84276,                0.84278,                0.88809,                 0.7205,                0.82883,                0.73405,                 1.3188,                0.86661,                0.90672,                 1.3663,             0.00020443,             0.00020443,             0.00020443
                    120,                0.47405,                0.35554,                 1.0022,                 0.5272,                0.40028,                 1.0216,                0.89258,                0.84583,                 0.9299,                0.75682,                0.83489,                0.55453,                 1.3343,                0.84892,                0.60349,                 1.3522,             0.00020333,             0.00020333,             0.00020333
                    121,                0.47227,                 0.3569,                  1.001,                0.53067,                 0.4084,                 1.0256,                0.92121,                0.84925,                   0.93,                 0.7405,                0.91213,                0.56044,                 1.4719,                0.93968,                0.65729,                 1.5042,             0.00020223,             0.00020223,             0.00020223
                    122,                0.47695,                0.35903,                  1.004,                0.53565,                0.40465,                 1.0246,                0.89509,                0.84113,                0.92726,                0.75453,                0.81665,                0.57054,                 1.3205,                0.84462,                0.67876,                 1.3628,             0.00020113,             0.00020113,             0.00020113
                    123,                0.46912,                0.35464,                 1.0015,                0.52663,                0.40508,                 1.0221,                0.91103,                0.83945,                0.91749,                0.75328,                0.82599,                0.62057,                 1.3406,                0.85233,                0.76311,                   1.38,             0.00020003,             0.00020003,             0.00020003
                    124,                0.47979,                0.35206,                 1.0096,                0.53559,                0.38705,                 1.0323,                0.88412,                0.86959,                 0.9206,                0.75771,                0.78655,                0.59078,                 1.2879,                0.82649,                0.63724,                 1.3362,             0.00019893,             0.00019893,             0.00019893
                    125,                0.47109,                 0.3701,                 0.9947,                0.52125,                0.41558,                 1.0133,                0.88198,                0.87092,                0.93668,                0.76344,                0.79575,                0.58725,                 1.3071,                0.81234,                0.69722,                 1.3266,             0.00019784,             0.00019784,             0.00019784
                    126,                0.45789,                0.34002,                0.99401,                0.51486,                 0.3752,                 1.0161,                0.87815,                0.88358,                0.93592,                 0.7628,                0.83903,                0.60315,                 1.3382,                0.85526,                0.69415,                 1.3584,             0.00019674,             0.00019674,             0.00019674
                    127,                0.46833,                0.35205,                 1.0001,                0.52113,                0.39502,                 1.0191,                0.89477,                0.86725,                0.92215,                0.74528,                0.85207,                0.64181,                 1.3619,                0.87257,                0.70928,                 1.3917,             0.00019564,             0.00019564,             0.00019564
                    128,                0.46879,                0.34704,                 0.9955,                 0.5231,                0.39994,                 1.0156,                0.87398,                0.89097,                0.93638,                0.75513,                0.87838,                0.63179,                 1.3859,                0.89417,                0.66542,                 1.4147,             0.00019454,             0.00019454,             0.00019454
                    129,                0.46049,                0.34027,                0.99772,                0.51163,                0.38201,                 1.0176,                0.84474,                0.88781,                 0.9201,                0.74858,                0.84434,                0.67693,                 1.3419,                0.86608,                0.79786,                 1.3612,             0.00019344,             0.00019344,             0.00019344
                    130,                0.46749,                0.34452,                 1.0007,                0.51774,                0.37469,                 1.0181,                0.86315,                0.83891,                0.91601,                0.75679,                0.80717,                0.70915,                  1.346,                  0.817,                0.88184,                 1.3499,             0.00019234,             0.00019234,             0.00019234
                    131,                0.46929,                0.35717,                0.99856,                0.52758,                0.38361,                 1.0216,                0.87909,                0.86786,                0.92243,                0.73095,                0.91018,                0.69195,                 1.4535,                 0.9269,                 0.8001,                 1.4816,             0.00019124,             0.00019124,             0.00019124
                    132,                0.45983,                 0.3418,                0.99783,                0.51291,                0.36579,                 1.0181,                0.82735,                 0.8731,                0.92814,                0.75333,                0.81399,                0.67536,                 1.3294,                0.82811,                0.81722,                 1.3394,             0.00019014,             0.00019014,             0.00019014
                    133,                0.45936,                0.33843,                0.99627,                0.51619,                 0.3855,                 1.0166,                0.86066,                0.87891,                0.93088,                0.74586,                0.84339,                0.66119,                 1.3505,                0.85535,                0.73098,                 1.3605,             0.00018904,             0.00018904,             0.00018904
                    134,                0.45289,                0.33812,                0.99245,                0.50741,                0.36968,                 1.0121,                0.89066,                0.85003,                0.93107,                0.75024,                0.81631,                0.58607,                 1.3231,                0.84518,                0.64148,                 1.3463,             0.00018795,             0.00018795,             0.00018795
                    135,                0.45304,                0.33412,                0.98915,                0.50986,                0.37135,                 1.0086,                0.77264,                0.89954,                0.89781,                0.72112,                0.83491,                0.71619,                 1.3716,                0.86973,                  0.839,                 1.4056,             0.00018685,             0.00018685,             0.00018685
                    136,                0.46745,                0.34707,                0.99443,                0.51946,                0.38287,                 1.0128,                0.88567,                0.86613,                0.91457,                0.74688,                0.81572,                0.63598,                  1.324,                0.82661,                0.71387,                 1.3442,             0.00018575,             0.00018575,             0.00018575
                    137,                0.44985,                0.33311,                0.98113,                0.50307,                0.37454,                 1.0007,                0.84254,                0.87228,                0.89758,                0.72822,                0.84595,                0.78348,                 1.3562,                0.85411,                0.85669,                 1.3665,             0.00018465,             0.00018465,             0.00018465
                    138,                0.44747,                0.32278,                0.98245,                0.49652,                0.35242,                 1.0012,                0.88734,                0.80792,                0.89717,                0.72789,                0.81814,                0.65478,                 1.3153,                0.83167,                 0.7351,                 1.3498,             0.00018355,             0.00018355,             0.00018355
                    139,                0.44757,                0.32646,                0.98938,                 0.5001,                0.37188,                 1.0074,                0.87837,                0.83502,                0.93066,                0.75898,                0.83382,                0.65561,                 1.3177,                0.85623,                0.74723,                 1.3616,             0.00018245,             0.00018245,             0.00018245
                    140,                0.44548,                0.31851,                0.98683,                0.49542,                0.33141,                  1.005,                0.86112,                0.84335,                0.93369,                0.76041,                0.78689,                0.69868,                 1.2783,                0.80454,                0.79919,                 1.3085,             0.00018135,             0.00018135,             0.00018135
                    141,                0.45036,                 0.3306,                0.98408,                0.50269,                0.35396,                 1.0022,                 0.8779,                0.85295,                0.90961,                0.73356,                0.83173,                0.76424,                 1.3344,                0.84269,                0.88882,                 1.3537,             0.00018025,             0.00018025,             0.00018025
                    142,                0.44567,                0.32216,                0.98625,                0.49657,                0.34723,                 1.0045,                0.90021,                0.87349,                0.91859,                0.75339,                0.76288,                0.65968,                 1.2585,                0.77713,                0.75298,                  1.285,             0.00017915,             0.00017915,             0.00017915
                    143,                0.44131,                 0.3223,                0.98349,                0.49587,                0.36003,                  1.004,                0.90739,                 0.8517,                0.92722,                0.74751,                0.84967,                0.70789,                 1.3521,                0.85314,                0.80845,                  1.365,             0.00017806,             0.00017806,             0.00017806
                    144,                0.43637,                  0.329,                0.98064,                0.48813,                0.35903,                0.99797,                0.89533,                0.84537,                0.93349,                0.75232,                0.82806,                0.61134,                 1.3315,                0.83403,                0.70401,                  1.345,             0.00017696,             0.00017696,             0.00017696
                    145,                0.44005,                0.32171,                0.98691,                 0.4878,                0.34042,                 1.0039,                 0.8357,                0.84704,                0.90095,                0.74266,                0.78378,                0.72259,                 1.2798,                0.79684,                0.83771,                 1.3042,             0.00017586,             0.00017586,             0.00017586
